FID1	IID1	FID2	IID2	RT	EZ	Z0	Z1	Z2	PI_HAT	PHE	DST	PPC	RATIO	IBS0	IBS1	IBS2	HOMHOM	HETHET
HG00731	HG00731	HG00732	HG00732	UN		1.0	0.0	0.0	0.0	-1	0.74861	0.6323	2.1818	6475	41026	59854	22.0	48.0
HG00731	HG00731	HG01936	HG01936	UN		1.0	0.0	0.0	0.0	-1	0.718094	0.0001	0.8158	9860	40807	56686	38.0	31.0
HG00731	HG00731	HG02025	HG02025	UN		1.0	0.0	0.0	0.0	-1	0.722899	0.0754	1.4138	9466	40565	57325	29.0	41.0
HG00731	HG00731	HG02026	HG02026	UN		1.0	0.0	0.0	0.0	-1	0.732724	0.0627	1.3793	8729	39930	58698	29.0	40.0
HG00731	HG00731	HG02067	HG02067	UN		1.0	0.0	0.0	0.0	-1	0.731657	0.4329	1.9167	8402	40812	58141	24.0	46.0
HG00731	HG00731	HG02250	HG02250	UN		1.0	0.0	0.0	0.0	-1	0.720279	0.1763	1.5926	10222	39615	57518	27.0	43.0
HG00731	HG00731	HG02353	HG02353	UN		1.0	0.0	0.0	0.0	-1	0.724796	0.3048	1.76	9765	39559	58031	25.0	44.0
HG00731	HG00731	HG02371	HG02371	UN		1.0	0.0	0.0	0.0	-1	0.726934	0.1535	1.5556	9236	40158	57961	27.0	42.0
HG00731	HG00731	HG02373	HG02373	UN		1.0	0.0	0.0	0.0	-1	0.723748	0.2218	1.6538	8964	41386	57005	26.0	43.0
HG00731	HG00731	HG02375	HG02375	UN		1.0	0.0	0.0	0.0	-1	0.711279	0.0754	1.4138	9723	42547	55088	29.0	41.0
HG00731	HG00731	HG02386	HG02386	UN		1.0	0.0	0.0	0.0	-1	0.717621	0.0108	1.1562	9718	41193	56443	32.0	37.0
HG00731	HG00731	HG03673	HG03673	UN		1.0	0.0	0.0	0.0	-1	0.724158	0.1763	1.5926	8474	42277	56602	27.0	43.0
HG00731	HG00731	HG03713	HG03713	UN		1.0	0.0	0.0	0.0	-1	0.731894	0.6323	2.1818	9110	39345	58900	22.0	48.0
HG00731	HG00731	NA19027	NA19027	UN		1.0	0.0	0.0	0.0	-1	0.707678	0.2495	1.6923	9756	43246	54342	26.0	44.0
HG00731	HG00731	NA19238	NA19238	UN		1.0	0.0	0.0	0.0	-1	0.692558	0.1763	1.5926	10771	44464	52112	27.0	43.0
HG00731	HG00731	NA19239	NA19239	UN		1.0	0.0	0.0	0.0	-1	0.691128	0.0007	0.9444	10704	44908	51740	36.0	34.0
HG00731	HG00731	NA19331	NA19331	UN		1.0	0.0	0.0	0.0	-1	0.684829	0.014	1.1875	11083	45498	50764	32.0	38.0
HG00731	HG00731	NA19661	NA19661	UN		1.0	0.0	0.0	0.0	-1	0.744113	0.1008	1.4643	7602	39738	60016	28.0	41.0
HG00731	HG00731	NA19664	NA19664	UN		1.0	0.0	0.0	0.0	-1	0.747802	0.9685	3.375	6640	40871	59847	16.0	54.0
HG00731	HG00731	NA19678	NA19678	UN		0.8988	0.0	0.1012	0.1012	-1	0.76016	0.2495	1.6923	6220	39057	62080	26.0	44.0
HG00731	HG00731	NA19679	NA19679	UN		0.8628	0.1372	0.0	0.0686	-1	0.745878	0.9956	4.3846	5728	43107	58521	13.0	57.0
HG00731	HG00731	NA19713	NA19713	UN		1.0	0.0	0.0	0.0	-1	0.720304	0.3363	1.8	8533	42987	55834	25.0	45.0
HG00731	HG00731	NA20289	NA20289	UN		1.0	0.0	0.0	0.0	-1	0.74442	0.5337	2.0435	7090	40694	59568	23.0	47.0
HG00731	HG00731	NA20321	NA20321	UN		1.0	0.0	0.0	0.0	-1	0.69284	0.0	0.7949	10844	44255	52244	39.0	31.0
HG00731	HG00731	NA20334	NA20334	UN		1.0	0.0	0.0	0.0	-1	0.737245	0.9458	3.1176	7223	41968	58160	17.0	53.0
HG00731	HG00731	NA20792	NA20792	UN		0.9063	0.0171	0.0766	0.0852	-1	0.76077	0.6952	2.2857	5852	39662	61843	21.0	48.0
HG00731	HG00731	NA20868	NA20868	UN		1.0	0.0	0.0	0.0	-1	0.732125	0.3048	1.76	8759	39998	58599	25.0	44.0
HG00731	HG00731	NA20886	NA20886	UN		1.0	0.0	0.0	0.0	-1	0.740676	0.7229	2.3333	7416	40848	59092	21.0	49.0
HG00731	HG00731	NA20895	NA20895	UN		1.0	0.0	0.0	0.0	-1	0.754748	0.8992	2.8333	6606	39446	61303	18.0	51.0
HG00731	HG00731	HG00124	HG00124	UN		0.8929	0.0	0.1071	0.1071	-1	0.761502	0.9119	2.8889	6204	38800	62351	18.0	52.0
HG00731	HG00731	HG00501	HG00501	UN		1.0	0.0	0.0	0.0	-1	0.726273	0.014	1.1875	9448	39876	58031	32.0	38.0
HG00731	HG00731	HG00635	HG00635	UN		1.0	0.0	0.0	0.0	-1	0.734803	0.0011	0.9714	8326	40290	58742	35.0	34.0
HG00731	HG00731	HG00702	HG00702	UN		1.0	0.0	0.0	0.0	-1	0.72414	0.6952	2.2857	8991	41249	57117	21.0	48.0
HG00731	HG00731	HG00733	HG00733	UN		0.0183	0.9057	0.076	0.5289	-1	0.849825	1.0	68.0	118	32009	75231	1.0	68.0
HG00731	HG00731	HG01983	HG01983	UN		1.0	0.0	0.0	0.0	-1	0.738447	0.9119	2.8889	6997	42165	58195	18.0	52.0
HG00731	HG00731	HG02024	HG02024	UN		1.0	0.0	0.0	0.0	-1	0.725097	0.5	2.0	8893	41240	57225	23.0	46.0
HG00731	HG00731	HG02046	HG02046	UN		1.0	0.0	0.0	0.0	-1	0.727878	0.1184	1.5	9496	39437	58425	28.0	42.0
HG00731	HG00731	HG02363	HG02363	UN		1.0	0.0	0.0	0.0	-1	0.72462	0.0627	1.3793	9013	41102	57242	29.0	40.0
HG00731	HG00731	HG02372	HG02372	UN		1.0	0.0	0.0	0.0	-1	0.724207	0.0007	0.9444	9489	40238	57629	36.0	34.0
HG00731	HG00731	HG02377	HG02377	UN		1.0	0.0	0.0	0.0	-1	0.716109	0.0369	1.3	9588	41780	55990	30.0	39.0
HG00731	HG00731	HG02381	HG02381	UN		1.0	0.0	0.0	0.0	-1	0.724328	0.2495	1.6923	8680	41830	56846	26.0	44.0
HG00731	HG00731	HG02387	HG02387	UN		1.0	0.0	0.0	0.0	-1	0.72527	0.0455	1.3333	8919	41151	57288	30.0	40.0
HG00731	HG00731	HG02388	HG02388	UN		1.0	0.0	0.0	0.0	-1	0.721557	0.2218	1.6538	8966	41853	56537	26.0	43.0
HG00731	HG00731	HG03715	HG03715	UN		1.0	0.0	0.0	0.0	-1	0.744597	0.5337	2.0435	7069	40699	59586	23.0	47.0
HG00731	HG00731	HG03948	HG03948	UN		1.0	0.0	0.0	0.0	-1	0.696069	0.0	0.6829	13890	37477	55988	41.0	28.0
HG00731	HG00731	NA19240	NA19240	UN		1.0	0.0	0.0	0.0	-1	0.68558	0.1184	1.5	10975	45561	50822	28.0	42.0
HG00731	HG00731	NA19311	NA19311	UN		1.0	0.0	0.0	0.0	-1	0.699814	0.801	2.5	9899	44649	52797	20.0	50.0
HG00731	HG00731	NA19313	NA19313	UN		1.0	0.0	0.0	0.0	-1	0.684606	0.0071	1.1212	11405	44905	51040	33.0	37.0
HG00731	HG00731	NA19660	NA19660	UN		1.0	0.0	0.0	0.0	-1	0.743556	0.3992	1.875	6715	41631	59009	24.0	45.0
HG00731	HG00731	NA19675	NA19675	UN		0.938	0.0221	0.0399	0.0509	-1	0.751695	0.9119	2.8889	6057	41201	60100	18.0	52.0
HG00731	HG00731	NA19685	NA19685	UN		1.0	0.0	0.0	0.0	-1	0.739041	0.9119	2.8889	6953	42126	58279	18.0	52.0
HG00731	HG00731	NA19985	NA19985	UN		1.0	0.0	0.0	0.0	-1	0.720213	0.5337	2.0435	8975	42117	56252	23.0	47.0
HG00731	HG00731	NA20322	NA20322	UN		1.0	0.0	0.0	0.0	-1	0.727163	0.7229	2.3333	8096	42386	56868	21.0	49.0
HG00731	HG00731	NA20336	NA20336	UN		1.0	0.0	0.0	0.0	-1	0.746591	0.998	4.8333	6655	41099	59600	12.0	58.0
HG00731	HG00731	NA20341	NA20341	UN		1.0	0.0	0.0	0.0	-1	0.71636	0.3363	1.8	8053	44791	54505	25.0	45.0
HG00731	HG00731	NA20344	NA20344	UN		1.0	0.0	0.0	0.0	-1	0.698217	0.014	1.1875	10766	43256	53320	32.0	38.0
HG00731	HG00731	NA20526	NA20526	UN		0.9162	0.0	0.0838	0.0838	-1	0.755107	0.6008	2.1364	6355	39872	61130	22.0	47.0
HG00731	HG00731	NA20871	NA20871	UN		1.0	0.0	0.0	0.0	-1	0.738423	0.6008	2.1364	7156	41848	58345	22.0	47.0
HG00731	HG00731	NA20893	NA20893	UN		0.926	0.0473	0.0267	0.0504	-1	0.750785	0.801	2.5	5979	41551	59825	20.0	50.0
HG00731	HG00731	NA20898	NA20898	UN		1.0	0.0	0.0	0.0	-1	0.73104	0.6323	2.1818	9194	39361	58801	22.0	48.0
HG00732	HG00732	HG01936	HG01936	UN		1.0	0.0	0.0	0.0	-1	0.731738	0.0071	1.1212	9162	39274	58918	33.0	37.0
HG00732	HG00732	HG02025	HG02025	UN		1.0	0.0	0.0	0.0	-1	0.738359	0.5337	2.0435	7259	41660	58438	23.0	47.0
HG00732	HG00732	HG02026	HG02026	UN		1.0	0.0	0.0	0.0	-1	0.726429	0.026	1.2581	8150	42440	56768	31.0	39.0
HG00732	HG00732	HG02067	HG02067	UN		1.0	0.0	0.0	0.0	-1	0.747247	0.7782	2.45	6557	41155	59644	20.0	49.0
HG00732	HG00732	HG02250	HG02250	UN		1.0	0.0	0.0	0.0	-1	0.718395	0.1763	1.5926	9457	41550	56349	27.0	43.0
HG00732	HG00732	HG02353	HG02353	UN		1.0	0.0	0.0	0.0	-1	0.728883	0.2495	1.6923	8748	40716	57892	26.0	44.0
HG00732	HG00732	HG02371	HG02371	UN		1.0	0.0	0.0	0.0	-1	0.727798	0.014	1.1875	8392	41661	57303	32.0	38.0
HG00732	HG00732	HG02373	HG02373	UN		1.0	0.0	0.0	0.0	-1	0.727141	0.4329	1.9167	8415	41756	57185	24.0	46.0
HG00732	HG00732	HG02375	HG02375	UN		1.0	0.0	0.0	0.0	-1	0.732794	0.6323	2.1818	7857	41660	57842	22.0	48.0
HG00732	HG00732	HG02386	HG02386	UN		1.0	0.0	0.0	0.0	-1	0.727675	0.9373	3.0588	7888	42695	56772	17.0	52.0
HG00732	HG00732	HG03673	HG03673	UN		1.0	0.0	0.0	0.0	-1	0.747778	0.9631	3.3125	6904	40346	60104	16.0	53.0
HG00732	HG00732	HG03713	HG03713	UN		1.0	0.0	0.0	0.0	-1	0.741864	0.8641	2.6842	6849	41727	58780	19.0	51.0
HG00732	HG00732	NA19027	NA19027	UN		1.0	0.0	0.0	0.0	-1	0.70401	0.801	2.5	8942	45662	52741	20.0	50.0
HG00732	HG00732	NA19238	NA19238	UN		1.0	0.0	0.0	0.0	-1	0.699878	0.0015	1.0	9776	44883	52689	35.0	35.0
HG00732	HG00732	NA19239	NA19239	UN		1.0	0.0	0.0	0.0	-1	0.693958	0.026	1.2581	9957	45795	51601	31.0	39.0
HG00732	HG00732	NA19331	NA19331	UN		1.0	0.0	0.0	0.0	-1	0.691213	0.0034	1.0588	10408	45478	51460	34.0	36.0
HG00732	HG00732	NA19661	NA19661	UN		1.0	0.0	0.0	0.0	-1	0.735155	0.5337	2.0435	8070	40726	58561	23.0	47.0
HG00732	HG00732	NA19664	NA19664	UN		0.9157	0.0706	0.0137	0.049	-1	0.749728	0.6323	2.1818	5913	41912	59534	22.0	48.0
HG00732	HG00732	NA19678	NA19678	UN		0.7773	0.2212	0.0016	0.1122	-1	0.761681	0.7229	2.3333	5019	41133	61206	21.0	49.0
HG00732	HG00732	NA19679	NA19679	UN		0.9567	0.0	0.0433	0.0433	-1	0.750068	0.9685	3.375	6198	41268	59891	16.0	54.0
HG00732	HG00732	NA19713	NA19713	UN		1.0	0.0	0.0	0.0	-1	0.714494	0.4329	1.9167	8171	44959	54225	24.0	46.0
HG00732	HG00732	NA20289	NA20289	UN		0.8846	0.0527	0.0627	0.089	-1	0.760715	0.9827	3.6667	5712	39952	61689	15.0	55.0
HG00732	HG00732	NA20321	NA20321	UN		1.0	0.0	0.0	0.0	-1	0.706579	0.0034	1.0588	9623	43748	53973	34.0	36.0
HG00732	HG00732	NA20334	NA20334	UN		1.0	0.0	0.0	0.0	-1	0.728612	0.5337	2.0435	7601	43066	56685	23.0	47.0
HG00732	HG00732	NA20792	NA20792	UN		0.9307	0.0	0.0693	0.0693	-1	0.75407	0.3363	1.8	6235	40335	60788	25.0	45.0
HG00732	HG00732	NA20868	NA20868	UN		1.0	0.0	0.0	0.0	-1	0.738154	0.3048	1.76	7658	40906	58793	25.0	44.0
HG00732	HG00732	NA20886	NA20886	UN		0.9484	0.034	0.0176	0.0346	-1	0.747078	0.9827	3.6667	6124	42058	59175	15.0	55.0
HG00732	HG00732	NA20895	NA20895	UN		0.8412	0.1448	0.0139	0.0863	-1	0.757242	0.9631	3.3125	5432	41259	60665	16.0	53.0
HG00732	HG00732	HG00124	HG00124	UN		0.9451	0.0	0.0549	0.0549	-1	0.748654	0.6952	2.2857	6438	41091	59827	21.0	48.0
HG00732	HG00732	HG00501	HG00501	UN		1.0	0.0	0.0	0.0	-1	0.730118	0.5337	2.0435	7711	42525	57120	23.0	47.0
HG00732	HG00732	HG00635	HG00635	UN		1.0	0.0	0.0	0.0	-1	0.730558	0.3363	1.8	7832	42190	57337	25.0	45.0
HG00732	HG00732	HG00702	HG00702	UN		1.0	0.0	0.0	0.0	-1	0.736144	0.8465	2.6316	6916	42822	57620	19.0	50.0
HG00732	HG00732	HG00733	HG00733	UN		0.0296	0.9396	0.0308	0.5006	-1	0.841439	1.0	22.0	191	33664	73504	3.0	66.0
HG00732	HG00732	HG01983	HG01983	UN		0.8595	0.0822	0.0583	0.0994	-1	0.762533	0.991	4.0	5550	39888	61920	14.0	56.0
HG00732	HG00732	HG02024	HG02024	UN		1.0	0.0	0.0	0.0	-1	0.72666	0.3048	1.76	8297	42097	56965	25.0	44.0
HG00732	HG00732	HG02046	HG02046	UN		1.0	0.0	0.0	0.0	-1	0.736827	0.7782	2.45	7728	41052	58579	20.0	49.0
HG00732	HG00732	HG02363	HG02363	UN		1.0	0.0	0.0	0.0	-1	0.731431	0.7782	2.45	7882	41902	57574	20.0	49.0
HG00732	HG00732	HG02372	HG02372	UN		1.0	0.0	0.0	0.0	-1	0.720475	0.026	1.2581	9841	40336	57180	31.0	39.0
HG00732	HG00732	HG02377	HG02377	UN		1.0	0.0	0.0	0.0	-1	0.729375	0.3992	1.875	7461	43186	56712	24.0	45.0
HG00732	HG00732	HG02381	HG02381	UN		1.0	0.0	0.0	0.0	-1	0.730572	0.3363	1.8	8214	41422	57721	25.0	45.0
HG00732	HG00732	HG02387	HG02387	UN		1.0	0.0	0.0	0.0	-1	0.733595	0.801	2.5	7685	41832	57842	20.0	50.0
HG00732	HG00732	HG02388	HG02388	UN		1.0	0.0	0.0	0.0	-1	0.730353	0.1763	1.5926	7762	42373	57222	27.0	43.0
HG00732	HG00732	HG03715	HG03715	UN		0.9464	0.0114	0.0422	0.0479	-1	0.751227	0.801	2.5	6111	41192	60052	20.0	50.0
HG00732	HG00732	HG03948	HG03948	UN		1.0	0.0	0.0	0.0	-1	0.715717	0.0001	0.8158	11458	38123	57775	38.0	31.0
HG00732	HG00732	NA19240	NA19240	UN		1.0	0.0	0.0	0.0	-1	0.690054	0.1763	1.5926	10539	45473	51347	27.0	43.0
HG00732	HG00732	NA19311	NA19311	UN		1.0	0.0	0.0	0.0	-1	0.706589	0.4329	1.9167	9646	43701	53999	24.0	46.0
HG00732	HG00732	NA19313	NA19313	UN		1.0	0.0	0.0	0.0	-1	0.694614	0.2495	1.6923	10117	45333	51901	26.0	44.0
HG00732	HG00732	NA19660	NA19660	UN		1.0	0.0	0.0	0.0	-1	0.74375	0.7229	2.3333	7073	40874	59409	21.0	49.0
HG00732	HG00732	NA19675	NA19675	UN		0.8158	0.1779	0.0063	0.0952	-1	0.758567	0.4329	1.9167	5268	41304	60787	24.0	46.0
HG00732	HG00732	NA19685	NA19685	UN		1.0	0.0	0.0	0.0	-1	0.744055	0.1763	1.5926	7396	40164	59799	27.0	43.0
HG00732	HG00732	NA19985	NA19985	UN		1.0	0.0	0.0	0.0	-1	0.72022	0.7229	2.3333	8175	43716	55454	21.0	49.0
HG00732	HG00732	NA20322	NA20322	UN		0.8456	0.1544	0.0	0.0772	-1	0.7382	0.7229	2.3333	5824	44561	56966	21.0	49.0
HG00732	HG00732	NA20336	NA20336	UN		0.9306	0.0655	0.0039	0.0366	-1	0.746654	0.9119	2.8889	6009	42378	58968	18.0	52.0
HG00732	HG00732	NA20341	NA20341	UN		1.0	0.0	0.0	0.0	-1	0.728267	0.991	4.0	6855	44631	55864	14.0	56.0
HG00732	HG00732	NA20344	NA20344	UN		1.0	0.0	0.0	0.0	-1	0.706436	0.0754	1.4138	9489	44046	53808	29.0	41.0
HG00732	HG00732	NA20526	NA20526	UN		0.9214	0.0	0.0786	0.0786	-1	0.754606	0.801	2.5	6320	40050	60988	20.0	50.0
HG00732	HG00732	NA20871	NA20871	UN		1.0	0.0	0.0	0.0	-1	0.744201	0.4329	1.9167	6807	41306	59237	24.0	46.0
HG00732	HG00732	NA20893	NA20893	UN		0.845	0.1517	0.0033	0.0792	-1	0.75517	0.3363	1.8	5456	41656	60244	25.0	45.0
HG00732	HG00732	NA20898	NA20898	UN		1.0	0.0	0.0	0.0	-1	0.743398	0.801	2.5	7045	41006	59306	20.0	50.0
HG01936	HG01936	HG02025	HG02025	UN		1.0	0.0	0.0	0.0	-1	0.743836	0.0108	1.1562	8622	37757	60976	32.0	37.0
HG01936	HG01936	HG02026	HG02026	UN		1.0	0.0	0.0	0.0	-1	0.743773	0.0053	1.0909	9365	36285	61706	33.0	36.0
HG01936	HG01936	HG02067	HG02067	UN		1.0	0.0	0.0	0.0	-1	0.729661	0.0011	0.9714	9419	39206	58729	35.0	34.0
HG01936	HG01936	HG02250	HG02250	UN		1.0	0.0	0.0	0.0	-1	0.746493	0.0025	1.0294	9725	34980	62649	34.0	35.0
HG01936	HG01936	HG02353	HG02353	UN		1.0	0.0	0.0	0.0	-1	0.734537	0.1535	1.5556	10404	36189	60761	27.0	42.0
HG01936	HG01936	HG02371	HG02371	UN		1.0	0.0	0.0	0.0	-1	0.741635	0.0205	1.2258	9257	36959	61138	31.0	38.0
HG01936	HG01936	HG02373	HG02373	UN		1.0	0.0	0.0	0.0	-1	0.742287	0.0627	1.3793	9144	37045	61165	29.0	40.0
HG01936	HG01936	HG02375	HG02375	UN		1.0	0.0	0.0	0.0	-1	0.740506	0.0005	0.9167	8630	38457	60270	36.0	33.0
HG01936	HG01936	HG02386	HG02386	UN		1.0	0.0	0.0	0.0	-1	0.731847	0.0205	1.2258	9175	39224	58954	31.0	38.0
HG01936	HG01936	HG03673	HG03673	UN		1.0	0.0	0.0	0.0	-1	0.735557	0.3048	1.76	7798	41181	58373	25.0	44.0
HG01936	HG01936	HG03713	HG03713	UN		1.0	0.0	0.0	0.0	-1	0.741239	0.0369	1.3	8732	38094	60528	30.0	39.0
HG01936	HG01936	NA19027	NA19027	UN		1.0	0.0	0.0	0.0	-1	0.679686	0.014	1.1875	12747	43273	51323	32.0	38.0
HG01936	HG01936	NA19238	NA19238	UN		1.0	0.0	0.0	0.0	-1	0.676905	0.0	0.75	13220	42926	51200	40.0	30.0
HG01936	HG01936	NA19239	NA19239	UN		1.0	0.0	0.0	0.0	-1	0.679873	0.0001	0.8421	13106	42520	51725	38.0	32.0
HG01936	HG01936	NA19331	NA19331	UN		1.0	0.0	0.0	0.0	-1	0.67708	0.0001	0.8421	13373	42581	51390	38.0	32.0
HG01936	HG01936	NA19661	NA19661	UN		0.8477	0.0	0.1523	0.1523	-1	0.776447	0.3992	1.875	5686	36627	65042	24.0	45.0
HG01936	HG01936	NA19664	NA19664	UN		1.0	0.0	0.0	0.0	-1	0.756006	0.3992	1.875	7803	36783	62771	24.0	45.0
HG01936	HG01936	NA19678	NA19678	UN		1.0	0.0	0.0	0.0	-1	0.747247	0.0369	1.3	8171	37927	61258	30.0	39.0
HG01936	HG01936	NA19679	NA19679	UN		1.0	0.0	0.0	0.0	-1	0.723981	0.0754	1.4138	8966	41332	57057	29.0	41.0
HG01936	HG01936	NA19713	NA19713	UN		1.0	0.0	0.0	0.0	-1	0.688318	0.0	0.6667	11752	43416	52185	42.0	28.0
HG01936	HG01936	NA20289	NA20289	UN		1.0	0.0	0.0	0.0	-1	0.731982	0.0002	0.8649	8186	41172	57993	37.0	32.0
HG01936	HG01936	NA20321	NA20321	UN		1.0	0.0	0.0	0.0	-1	0.675896	0.0	0.6667	13943	41694	51705	42.0	28.0
HG01936	HG01936	NA20334	NA20334	UN		1.0	0.0	0.0	0.0	-1	0.722347	0.0071	1.1212	9520	40572	57258	33.0	37.0
HG01936	HG01936	NA20792	NA20792	UN		1.0	0.0	0.0	0.0	-1	0.722857	0.0071	1.1212	10697	38112	58547	33.0	37.0
HG01936	HG01936	NA20868	NA20868	UN		1.0	0.0	0.0	0.0	-1	0.736612	0.1008	1.4643	9835	36882	60638	28.0	41.0
HG01936	HG01936	NA20886	NA20886	UN		1.0	0.0	0.0	0.0	-1	0.732635	0.2218	1.6538	8615	40176	58564	26.0	43.0
HG01936	HG01936	NA20895	NA20895	UN		1.0	0.0	0.0	0.0	-1	0.738883	0.1535	1.5556	8601	38862	59891	27.0	42.0
HG01936	HG01936	HG00124	HG00124	UN		1.0	0.0	0.0	0.0	-1	0.720942	0.2495	1.6923	10773	38370	58211	26.0	44.0
HG01936	HG01936	HG00501	HG00501	UN		1.0	0.0	0.0	0.0	-1	0.747396	0.3992	1.875	8396	37444	61514	24.0	45.0
HG01936	HG01936	HG00635	HG00635	UN		1.0	0.0	0.0	0.0	-1	0.740711	0.0011	0.9714	8824	38025	60508	35.0	34.0
HG01936	HG01936	HG00702	HG00702	UN		1.0	0.0	0.0	0.0	-1	0.744602	0.3048	1.76	9002	36833	61521	25.0	44.0
HG01936	HG01936	HG00733	HG00733	UN		1.0	0.0	0.0	0.0	-1	0.723432	0.2218	1.6538	9035	41313	57009	26.0	43.0
HG01936	HG01936	HG01983	HG01983	UN		0.2106	0.7768	0.0126	0.401	-1	0.820331	1.0	8.8571	1360	35857	70139	7.0	62.0
HG01936	HG01936	HG02024	HG02024	UN		1.0	0.0	0.0	0.0	-1	0.751455	0.0627	1.3793	9190	34986	63181	29.0	40.0
HG01936	HG01936	HG02046	HG02046	UN		1.0	0.0	0.0	0.0	-1	0.734931	0.0627	1.3793	9622	37670	60065	29.0	40.0
HG01936	HG01936	HG02363	HG02363	UN		1.0	0.0	0.0	0.0	-1	0.739162	0.0025	1.0294	9460	37085	60811	34.0	35.0
HG01936	HG01936	HG02372	HG02372	UN		1.0	0.0	0.0	0.0	-1	0.738736	0.0108	1.1562	9581	36934	60840	32.0	37.0
HG01936	HG01936	HG02377	HG02377	UN		1.0	0.0	0.0	0.0	-1	0.747655	0.0053	1.0909	8366	37450	61541	33.0	36.0
HG01936	HG01936	HG02381	HG02381	UN		1.0	0.0	0.0	0.0	-1	0.747711	0.1008	1.4643	8913	36343	62099	28.0	41.0
HG01936	HG01936	HG02387	HG02387	UN		1.0	0.0	0.0	0.0	-1	0.739612	0.0455	1.3333	8540	38829	59988	30.0	40.0
HG01936	HG01936	HG02388	HG02388	UN		1.0	0.0	0.0	0.0	-1	0.739998	0.1008	1.4643	9035	37755	60565	28.0	41.0
HG01936	HG01936	HG03715	HG03715	UN		1.0	0.0	0.0	0.0	-1	0.743635	0.2495	1.6923	8211	38621	60521	26.0	44.0
HG01936	HG01936	HG03948	HG03948	UN		1.0	0.0	0.0	0.0	-1	0.721743	0.0	0.7692	13178	33388	60788	39.0	30.0
HG01936	HG01936	NA19240	NA19240	UN		1.0	0.0	0.0	0.0	-1	0.676071	0.0	0.75	13690	42172	51495	40.0	30.0
HG01936	HG01936	NA19311	NA19311	UN		1.0	0.0	0.0	0.0	-1	0.671789	0.0	0.6667	14163	42137	51044	42.0	28.0
HG01936	HG01936	NA19313	NA19313	UN		1.0	0.0	0.0	0.0	-1	0.673057	0.0	0.6279	13683	42828	50838	43.0	27.0
HG01936	HG01936	NA19660	NA19660	UN		1.0	0.0	0.0	0.0	-1	0.744844	0.7782	2.45	8145	38494	60715	20.0	49.0
HG01936	HG01936	NA19675	NA19675	UN		1.0	0.0	0.0	0.0	-1	0.735024	0.014	1.1875	8299	40296	58762	32.0	38.0
HG01936	HG01936	NA19685	NA19685	UN		1.0	0.0	0.0	0.0	-1	0.76125	0.5	2.0	6672	37919	62766	23.0	46.0
HG01936	HG01936	NA19985	NA19985	UN		1.0	0.0	0.0	0.0	-1	0.686579	0.0071	1.1212	12542	42203	52598	33.0	37.0
HG01936	HG01936	NA20322	NA20322	UN		1.0	0.0	0.0	0.0	-1	0.699825	0.0071	1.1212	9991	44465	52893	33.0	37.0
HG01936	HG01936	NA20336	NA20336	UN		1.0	0.0	0.0	0.0	-1	0.729337	0.2218	1.6538	8975	40163	58215	26.0	43.0
HG01936	HG01936	NA20341	NA20341	UN		1.0	0.0	0.0	0.0	-1	0.710386	0.0108	1.1562	9354	43471	54523	32.0	37.0
HG01936	HG01936	NA20344	NA20344	UN		1.0	0.0	0.0	0.0	-1	0.677462	0.0	0.4894	13435	42373	51533	47.0	23.0
HG01936	HG01936	NA20526	NA20526	UN		1.0	0.0	0.0	0.0	-1	0.722354	0.0205	1.2258	10604	38406	58346	31.0	38.0
HG01936	HG01936	NA20871	NA20871	UN		1.0	0.0	0.0	0.0	-1	0.740284	0.6008	2.1364	9260	37240	60848	22.0	47.0
HG01936	HG01936	NA20893	NA20893	UN		1.0	0.0	0.0	0.0	-1	0.740662	0.0455	1.3333	8456	38770	60128	30.0	40.0
HG01936	HG01936	NA20898	NA20898	UN		1.0	0.0	0.0	0.0	-1	0.745643	0.1535	1.5556	8624	37365	61366	27.0	42.0
HG02025	HG02025	HG02026	HG02026	UN		0.8154	0.0	0.1846	0.1846	-1	0.784461	0.5	2.0	5546	35188	66625	23.0	46.0
HG02025	HG02025	HG02067	HG02067	UN		0.7087	0.1567	0.1346	0.213	-1	0.789925	0.8465	2.6316	4576	35954	66827	19.0	50.0
HG02025	HG02025	HG02250	HG02250	UN		0.8463	0.0	0.1537	0.1537	-1	0.771752	0.1535	1.5556	6138	36732	64487	27.0	42.0
HG02025	HG02025	HG02353	HG02353	UN		0.8189	0.0	0.1811	0.1811	-1	0.785659	0.6008	2.1364	5354	35314	66689	22.0	47.0
HG02025	HG02025	HG02371	HG02371	UN		0.7279	0.0913	0.1808	0.2265	-1	0.795416	0.9373	3.0588	4700	34527	68130	17.0	52.0
HG02025	HG02025	HG02373	HG02373	UN		0.7844	0.0	0.2156	0.2156	-1	0.794117	0.5	2.0	5203	33800	68354	23.0	46.0
HG02025	HG02025	HG02375	HG02375	UN		0.7721	0.1164	0.1114	0.1696	-1	0.77983	0.5	2.0	4986	37303	65071	23.0	46.0
HG02025	HG02025	HG02386	HG02386	UN		0.7595	0.1144	0.1261	0.1833	-1	0.783459	0.6952	2.2857	4904	36686	65766	21.0	48.0
HG02025	HG02025	HG03673	HG03673	UN		1.0	0.0	0.0	0.0	-1	0.727283	0.2495	1.6923	8074	42407	56874	26.0	44.0
HG02025	HG02025	HG03713	HG03713	UN		1.0	0.0	0.0	0.0	-1	0.736151	0.0369	1.3	8390	39872	59095	30.0	39.0
